scenario,N,seed,method,coverage,K,throughput_Mbps,mean_user_rate_Mbps,p5_rate_Mbps,qos_violation,jain_fairness,time_s
corridor,100,13002,kmeans_grid,0.89000000,5,9215.34133201,92.15341332,0.00000000,0.11000000,0.75158616,0.00000000
corridor,100,13002,gno,1.00000000,10,6222.60315313,62.22603153,20.22272197,0.00000000,0.81879005,0.00100000
corridor,100,13002,alns_no_refine,1.00000000,6,8449.60889105,84.49608891,22.91304518,0.00000000,0.80952827,0.00300000
corridor,100,13002,fixed_gno_refine,1.00000000,10,7140.86725554,71.40867256,29.84598483,0.00000000,0.88008675,0.00700000
corridor,100,13002,alns_sca_lite,1.00000000,6,9769.06062276,97.69060623,24.58869649,0.00000000,0.84289139,0.00800000
corridor,100,13002,pso_low_3x4,1.00000000,6,2460.33235811,24.60332358,1.85560210,0.00000000,0.50905729,0.00200000
corridor,100,13002,pso_mid_6x8,1.00000000,6,3373.08264510,33.73082645,0.97497836,0.00000000,0.25091048,0.00700000
corridor,100,13002,pso_high_12x16,1.00000000,6,5467.41151212,54.67411512,0.82540514,0.00000000,0.66573004,0.03900000
corridor,100,13003,kmeans_grid,0.98000000,5,11394.58475876,113.94584759,31.51728807,0.02000000,0.84210961,0.00000000
corridor,100,13003,gno,1.00000000,10,5981.20008473,59.81200085,20.46745121,0.00000000,0.85241699,0.00100000
corridor,100,13003,alns_no_refine,1.00000000,5,9176.28968814,91.76289688,2.63172086,0.00000000,0.80299418,0.00400000
corridor,100,13003,fixed_gno_refine,1.00000000,10,7754.52225109,77.54522251,26.48653995,0.00000000,0.86145691,0.00500000
corridor,100,13003,alns_sca_lite,1.00000000,6,10163.20996163,101.63209962,22.25183075,0.00000000,0.79997833,0.00900000
corridor,100,13003,pso_low_3x4,0.99000000,6,2976.79653436,29.76796534,1.47222839,0.01000000,0.67140696,0.00200000
corridor,100,13003,pso_mid_6x8,1.00000000,6,2481.19269974,24.81192700,1.57957425,0.00000000,0.49004823,0.00900000
corridor,100,13003,pso_high_12x16,1.00000000,6,3575.08908999,35.75089090,0.93528104,0.00000000,0.70456855,0.03600000
corridor,100,13004,kmeans_grid,0.89000000,5,9474.18640579,94.74186406,0.00000000,0.11000000,0.71972615,0.00000000
corridor,100,13004,gno,1.00000000,10,6108.47984318,61.08479843,21.97097068,0.00000000,0.83362635,0.00100000
corridor,100,13004,alns_no_refine,1.00000000,7,8176.99282002,81.76992820,20.73680762,0.00000000,0.79413669,0.00400000
corridor,100,13004,fixed_gno_refine,1.00000000,10,6408.87628035,64.08876280,22.51420226,0.00000000,0.84994879,0.00700000
corridor,100,13004,alns_sca_lite,1.00000000,7,9085.10089304,90.85100893,28.29212203,0.00000000,0.84498521,0.00900000
corridor,100,13004,pso_low_3x4,1.00000000,7,2417.83262906,24.17832629,6.62545379,0.00000000,0.68616304,0.00200000
corridor,100,13004,pso_mid_6x8,1.00000000,7,3865.49561775,38.65495618,8.65712620,0.00000000,0.39720532,0.00800000
corridor,100,13004,pso_high_12x16,1.00000000,7,4911.71030487,49.11710305,13.03241389,0.00000000,0.74573098,0.03800000
corridor,100,13005,kmeans_grid,0.94000000,5,9365.48437136,93.65484371,0.00000000,0.06000000,0.77101684,0.00100000
corridor,100,13005,gno,1.00000000,10,5961.43732163,59.61437322,18.83432238,0.00000000,0.77186782,0.00100000
corridor,100,13005,alns_no_refine,1.00000000,6,7352.35242819,73.52352428,14.33057022,0.00000000,0.70370133,0.00500000
corridor,100,13005,fixed_gno_refine,1.00000000,10,6819.16101018,68.19161010,22.22423772,0.00000000,0.80211168,0.00600000
corridor,100,13005,alns_sca_lite,1.00000000,6,9572.71151825,95.72711518,28.34151308,0.00000000,0.85098914,0.00800000
corridor,100,13005,pso_low_3x4,1.00000000,6,3084.86255888,30.84862559,6.50822633,0.00000000,0.38042841,0.00200000
corridor,100,13005,pso_mid_6x8,1.00000000,6,2956.58022926,29.56580229,1.18337889,0.00000000,0.48487834,0.00700000
corridor,100,13005,pso_high_12x16,1.00000000,6,3238.40464920,32.38404649,3.18172004,0.00000000,0.44454445,0.02400000
corridor,100,13006,kmeans_grid,0.89000000,5,9227.14900949,92.27149009,0.00000000,0.11000000,0.69550531,0.00100000
corridor,100,13006,gno,1.00000000,10,5668.23183799,56.68231838,21.29808523,0.00000000,0.81720172,0.00000000
corridor,100,13006,alns_no_refine,1.00000000,6,9568.13988369,95.68139884,20.19920194,0.00000000,0.79390347,0.00400000
corridor,100,13006,fixed_gno_refine,1.00000000,10,6137.37745380,61.37377454,21.98473632,0.00000000,0.84818954,0.00600000
corridor,100,13006,alns_sca_lite,1.00000000,7,9238.31052176,92.38310522,31.51494533,0.00000000,0.87547440,0.00900000
corridor,100,13006,pso_low_3x4,1.00000000,7,3673.61282565,36.73612826,4.84665398,0.00000000,0.63178252,0.00300000
corridor,100,13006,pso_mid_6x8,1.00000000,7,3532.96712585,35.32967126,1.93006750,0.00000000,0.54793972,0.00900000
corridor,100,13006,pso_high_12x16,1.00000000,7,4129.58459856,41.29584599,1.45292669,0.00000000,0.60269060,0.03800000
corridor,100,13007,kmeans_grid,0.90000000,5,9530.19790617,95.30197906,0.00000000,0.10000000,0.72518615,0.00100000
corridor,100,13007,gno,1.00000000,10,6057.18019431,60.57180194,21.08049058,0.00000000,0.77844327,0.00000000
corridor,100,13007,alns_no_refine,1.00000000,7,7302.47600853,73.02476009,20.20581295,0.00000000,0.78370755,0.00500000
corridor,100,13007,fixed_gno_refine,1.00000000,10,6643.39819071,66.43398191,22.58337049,0.00000000,0.79939958,0.00600000
corridor,100,13007,alns_sca_lite,1.00000000,6,9175.85736055,91.75857361,24.91513486,0.00000000,0.82912392,0.00800000
corridor,100,13007,pso_low_3x4,0.93000000,6,3480.18665703,34.80186657,0.00000000,0.07000000,0.50151685,0.00200000
corridor,100,13007,pso_mid_6x8,1.00000000,6,2464.66989345,24.64669893,2.41166990,0.00000000,0.61619615,0.00800000
corridor,100,13007,pso_high_12x16,1.00000000,6,4072.66867765,40.72668678,15.16761376,0.00000000,0.76822825,0.03400000
corridor,100,13008,kmeans_grid,0.95000000,5,10204.91060559,102.04910606,0.00000000,0.05000000,0.77833774,0.00100000
corridor,100,13008,gno,1.00000000,10,6488.07841653,64.88078417,22.63813268,0.00000000,0.79325926,0.00000000
corridor,100,13008,alns_no_refine,1.00000000,7,8473.56912158,84.73569122,29.39990825,0.00000000,0.81987010,0.00400000
corridor,100,13008,fixed_gno_refine,1.00000000,10,7477.29964614,74.77299646,28.24845635,0.00000000,0.85157776,0.00600000
corridor,100,13008,alns_sca_lite,1.00000000,6,9960.42880408,99.60428804,25.86521430,0.00000000,0.82820317,0.00800000
corridor,100,13008,pso_low_3x4,1.00000000,6,2654.69791445,26.54697914,1.76869413,0.00000000,0.68053021,0.00200000
corridor,100,13008,pso_mid_6x8,1.00000000,6,2775.47985208,27.75479852,6.54954109,0.00000000,0.69641219,0.00800000
corridor,100,13008,pso_high_12x16,1.00000000,6,4210.69488188,42.10694882,4.86489895,0.00000000,0.72135975,0.03400000
corridor,100,13009,kmeans_grid,0.97000000,5,10104.56483930,101.04564839,3.49764522,0.03000000,0.80970037,0.00000000
corridor,100,13009,gno,1.00000000,10,6416.54560505,64.16545605,22.20351404,0.00000000,0.78804440,0.00000000
corridor,100,13009,alns_no_refine,1.00000000,7,9075.03114858,90.75031149,25.22017173,0.00000000,0.85215432,0.00400000
corridor,100,13009,fixed_gno_refine,1.00000000,10,6752.25017724,67.52250177,23.25507865,0.00000000,0.79726182,0.00600000
corridor,100,13009,alns_sca_lite,1.00000000,6,10426.37868719,104.26378687,31.51757236,0.00000000,0.86226524,0.00800000
corridor,100,13009,pso_low_3x4,1.00000000,6,2423.25192766,24.23251928,0.98950143,0.00000000,0.52003649,0.00200000
corridor,100,13009,pso_mid_6x8,1.00000000,6,3366.80949656,33.66809497,1.41915599,0.00000000,0.67732354,0.00900000
corridor,100,13009,pso_high_12x16,1.00000000,6,4133.35041495,41.33350415,1.61589663,0.00000000,0.65285731,0.03200000
corridor,100,13010,kmeans_grid,0.95000000,5,10141.65196058,101.41651961,0.00000000,0.05000000,0.79577618,0.00100000
corridor,100,13010,gno,1.00000000,10,5908.13564451,59.08135645,21.89827456,0.00000000,0.81027787,0.00000000
corridor,100,13010,alns_no_refine,1.00000000,6,8636.11575463,86.36115755,20.84248757,0.00000000,0.74214201,0.00300000
corridor,100,13010,fixed_gno_refine,1.00000000,10,6285.26014459,62.85260145,21.61199140,0.00000000,0.83941532,0.00600000
corridor,100,13010,alns_sca_lite,1.00000000,7,9089.67411036,90.89674110,28.87039637,0.00000000,0.85458407,0.00900000
corridor,100,13010,pso_low_3x4,1.00000000,7,3476.93019290,34.76930193,8.37467533,0.00000000,0.71827159,0.00200000
corridor,100,13010,pso_mid_6x8,1.00000000,7,4280.55467735,42.80554677,4.24563399,0.00000000,0.48462213,0.00800000
corridor,100,13010,pso_high_12x16,1.00000000,7,5067.88186861,50.67881869,14.82733319,0.00000000,0.62868884,0.04100000
corridor,100,13011,kmeans_grid,0.88000000,5,10006.33603606,100.06336036,0.00000000,0.12000000,0.71071236,0.00000000
corridor,100,13011,gno,1.00000000,10,5907.42099208,59.07420992,20.10228497,0.00000000,0.79180395,0.00100000
corridor,100,13011,alns_no_refine,1.00000000,7,6751.83272865,67.51832729,20.06473190,0.00000000,0.79381733,0.00400000
corridor,100,13011,fixed_gno_refine,1.00000000,10,6761.85751520,67.61857515,23.86217659,0.00000000,0.83780143,0.00600000
corridor,100,13011,alns_sca_lite,1.00000000,6,9490.04836657,94.90048367,22.93455696,0.00000000,0.84008375,0.01000000
corridor,100,13011,pso_low_3x4,0.99000000,6,2442.42923895,24.42429239,2.26841293,0.01000000,0.60228986,0.00200000
corridor,100,13011,pso_mid_6x8,1.00000000,6,2908.87406709,29.08874067,1.10974480,0.00000000,0.59731788,0.00800000
corridor,100,13011,pso_high_12x16,1.00000000,6,3903.88417315,39.03884173,2.13825205,0.00000000,0.41715095,0.02700000
corridor,100,13012,kmeans_grid,0.97000000,5,10980.46889476,109.80468895,23.58531415,0.03000000,0.83097885,0.00100000
corridor,100,13012,gno,1.00000000,10,5891.35493108,58.91354931,19.62164428,0.00000000,0.79393970,0.00000000
corridor,100,13012,alns_no_refine,1.00000000,6,9365.15879890,93.65158799,23.22450702,0.00000000,0.79861598,0.00300000
corridor,100,13012,fixed_gno_refine,1.00000000,10,6442.76835018,64.42768350,19.78745706,0.00000000,0.83558635,0.00600000
corridor,100,13012,alns_sca_lite,1.00000000,7,8118.58517962,81.18585180,20.38923632,0.00000000,0.79458020,0.00800000
corridor,100,13012,pso_low_3x4,0.99000000,7,1998.44830107,19.98448301,1.14970380,0.01000000,0.56811319,0.00200000
corridor,100,13012,pso_mid_6x8,1.00000000,7,3991.79710005,39.91797100,1.79493202,0.00000000,0.55176627,0.01000000
corridor,100,13012,pso_high_12x16,1.00000000,7,4843.28034895,48.43280349,7.95124616,0.00000000,0.43726810,0.03300000
corridor,100,13013,kmeans_grid,0.94000000,5,10682.44481939,106.82444819,0.00000000,0.06000000,0.78010275,0.00100000
corridor,100,13013,gno,1.00000000,10,6144.77269501,61.44772695,20.69025422,0.00000000,0.72443838,0.00100000
corridor,100,13013,alns_no_refine,1.00000000,6,9388.98132862,93.88981329,22.84515971,0.00000000,0.74461454,0.00400000
corridor,100,13013,fixed_gno_refine,1.00000000,10,7309.93536692,73.09935367,28.94534143,0.00000000,0.83499543,0.00500000
corridor,100,13013,alns_sca_lite,1.00000000,6,9395.60963015,93.95609630,22.02996916,0.00000000,0.75730550,0.00800000
corridor,100,13013,pso_low_3x4,0.99000000,6,2306.17164351,23.06171644,0.98383402,0.01000000,0.53089425,0.00200000
corridor,100,13013,pso_mid_6x8,1.00000000,6,2127.98413063,21.27984131,1.51333284,0.00000000,0.35719368,0.00800000
corridor,100,13013,pso_high_12x16,1.00000000,6,5044.01195447,50.44011954,5.80131535,0.00000000,0.35638635,0.03200000
corridor,100,13014,kmeans_grid,0.97000000,5,9876.56082799,98.76560828,0.72336622,0.03000000,0.75790093,0.00000000
corridor,100,13014,gno,1.00000000,10,5301.25134894,53.01251349,21.38076613,0.00000000,0.82145081,0.00100000
corridor,100,13014,alns_no_refine,1.00000000,7,7424.02765505,74.24027655,26.47265170,0.00000000,0.80187792,0.00300000
corridor,100,13014,fixed_gno_refine,1.00000000,10,6225.36725552,62.25367256,20.06770524,0.00000000,0.83235519,0.00600000
corridor,100,13014,alns_sca_lite,1.00000000,7,7122.18867427,71.22188674,21.06940024,0.00000000,0.79645561,0.00900000
corridor,100,13014,pso_low_3x4,1.00000000,7,2732.97314862,27.32973149,6.85655039,0.00000000,0.79356744,0.00200000
corridor,100,13014,pso_mid_6x8,1.00000000,7,3550.17504630,35.50175046,1.46276010,0.00000000,0.53406315,0.00900000
corridor,100,13014,pso_high_12x16,1.00000000,7,4245.07071890,42.45070719,1.38838247,0.00000000,0.53582122,0.03900000
corridor,100,13015,kmeans_grid,0.85000000,5,7778.86778279,77.78867783,0.00000000,0.15000000,0.67182811,0.00000000
corridor,100,13015,gno,1.00000000,10,5827.97409282,58.27974093,20.23600776,0.00000000,0.77109094,0.00100000
corridor,100,13015,alns_no_refine,1.00000000,8,7434.19743937,74.34197439,22.77838785,0.00000000,0.80754063,0.00400000
corridor,100,13015,fixed_gno_refine,1.00000000,10,7120.16029508,71.20160295,23.43692517,0.00000000,0.81714765,0.00600000
corridor,100,13015,alns_sca_lite,1.00000000,6,9095.19923782,90.95199238,19.49397016,0.00000000,0.80963760,0.00800000
corridor,100,13015,pso_low_3x4,1.00000000,6,2182.65454361,21.82654544,1.05055612,0.00000000,0.23637777,0.00200000
corridor,100,13015,pso_mid_6x8,1.00000000,6,3396.37917215,33.96379172,2.55451955,0.00000000,0.69020938,0.00800000
corridor,100,13015,pso_high_12x16,1.00000000,6,3611.00105707,36.11001057,1.47939240,0.00000000,0.56194695,0.02800000
corridor,100,13016,kmeans_grid,0.93000000,5,10246.55858289,102.46558583,0.00000000,0.07000000,0.73886678,0.00100000
corridor,100,13016,gno,1.00000000,10,6390.11229294,63.90112293,19.43117472,0.00000000,0.82241300,0.00000000
corridor,100,13016,alns_no_refine,1.00000000,6,9196.87362949,91.96873629,17.95818712,0.00000000,0.79061843,0.00400000
corridor,100,13016,fixed_gno_refine,1.00000000,10,7094.45716735,70.94457167,28.38588209,0.00000000,0.86953493,0.00600000
corridor,100,13016,alns_sca_lite,1.00000000,6,10947.09970059,109.47099701,33.43155838,0.00000000,0.86463400,0.00700000
corridor,100,13016,pso_low_3x4,0.99000000,6,2554.51230524,25.54512305,4.63346879,0.01000000,0.50736598,0.00200000
corridor,100,13016,pso_mid_6x8,1.00000000,6,3703.07401493,37.03074015,8.62201818,0.00000000,0.51697336,0.00900000
corridor,100,13016,pso_high_12x16,1.00000000,6,3923.27917273,39.23279173,1.58162706,0.00000000,0.63790345,0.03200000
corridor,100,13017,kmeans_grid,0.96000000,5,9683.01350282,96.83013503,0.69753032,0.04000000,0.77193630,0.00100000
corridor,100,13017,gno,1.00000000,10,5797.77389637,57.97773896,19.73019184,0.00000000,0.73396856,0.00000000
corridor,100,13017,alns_no_refine,1.00000000,6,10016.56934102,100.16569341,24.27160108,0.00000000,0.78816968,0.00400000
corridor,100,13017,fixed_gno_refine,1.00000000,10,6656.07947992,66.56079480,22.21838075,0.00000000,0.83288815,0.00600000
corridor,100,13017,alns_sca_lite,1.00000000,6,9673.23038139,96.73230381,24.79306415,0.00000000,0.80546326,0.00800000
corridor,100,13017,pso_low_3x4,0.99000000,6,5013.83764952,50.13837650,3.31172990,0.01000000,0.32485684,0.00300000
corridor,100,13017,pso_mid_6x8,1.00000000,6,3903.23427744,39.03234277,5.97083170,0.00000000,0.41699824,0.00700000
corridor,100,13017,pso_high_12x16,1.00000000,6,4791.92815154,47.91928152,0.95518329,0.00000000,0.53878900,0.03600000
corridor,100,13018,kmeans_grid,0.87000000,5,7930.92122125,79.30921221,0.00000000,0.13000000,0.66196816,0.00000000
corridor,100,13018,gno,1.00000000,10,6298.86225130,62.98862251,20.52857138,0.00000000,0.72883787,0.00100000
corridor,100,13018,alns_no_refine,1.00000000,7,8205.54628364,82.05546284,6.74622897,0.00000000,0.72667479,0.00500000
corridor,100,13018,fixed_gno_refine,1.00000000,10,6900.66996719,69.00669967,25.78203921,0.00000000,0.75261429,0.00600000
corridor,100,13018,alns_sca_lite,1.00000000,7,8040.78023863,80.40780239,22.18870455,0.00000000,0.74986751,0.00900000
corridor,100,13018,pso_low_3x4,0.95000000,7,2202.09098705,22.02090987,0.00000000,0.05000000,0.39622992,0.00300000
corridor,100,13018,pso_mid_6x8,1.00000000,7,3475.59456690,34.75594567,3.01660492,0.00000000,0.63425230,0.01000000
corridor,100,13018,pso_high_12x16,1.00000000,7,4070.50994035,40.70509940,1.40256281,0.00000000,0.64751539,0.04600000
corridor,100,13019,kmeans_grid,0.93000000,5,10280.60588703,102.80605887,0.00000000,0.07000000,0.78061368,0.00100000
corridor,100,13019,gno,1.00000000,10,6124.92929255,61.24929293,21.79816585,0.00000000,0.81103487,0.00000000
corridor,100,13019,alns_no_refine,1.00000000,6,9390.03262568,93.90032626,25.32697091,0.00000000,0.77585431,0.00300000
corridor,100,13019,fixed_gno_refine,1.00000000,10,6765.15415402,67.65154154,26.68795136,0.00000000,0.86174021,0.00600000
corridor,100,13019,alns_sca_lite,1.00000000,6,10326.09069950,103.26090699,26.54688012,0.00000000,0.83162561,0.00700000
corridor,100,13019,pso_low_3x4,0.96000000,6,2307.38885723,23.07388857,0.74688453,0.04000000,0.46142527,0.00200000
corridor,100,13019,pso_mid_6x8,1.00000000,6,2629.38306410,26.29383064,2.36157000,0.00000000,0.51455825,0.00700000
corridor,100,13019,pso_high_12x16,1.00000000,6,5461.43495633,54.61434956,1.12810932,0.00000000,0.53506665,0.03400000
corridor,100,13020,kmeans_grid,0.91000000,5,10228.48438331,102.28484383,0.00000000,0.09000000,0.74923197,0.00100000
corridor,100,13020,gno,1.00000000,10,5711.99309680,57.11993097,20.14714194,0.00000000,0.82432534,0.00000000
corridor,100,13020,alns_no_refine,1.00000000,7,8055.05455716,80.55054557,20.51344418,0.00000000,0.77123131,0.00400000
corridor,100,13020,fixed_gno_refine,1.00000000,10,6727.77034945,67.27770349,23.19842228,0.00000000,0.83672027,0.00600000
corridor,100,13020,alns_sca_lite,1.00000000,7,8711.54932651,87.11549327,24.18002378,0.00000000,0.81558102,0.00900000
corridor,100,13020,pso_low_3x4,1.00000000,7,3193.38523596,31.93385236,0.78877932,0.00000000,0.59761855,0.00200000
corridor,100,13020,pso_mid_6x8,1.00000000,7,2861.71402586,28.61714026,2.86578518,0.00000000,0.74011014,0.01000000
corridor,100,13020,pso_high_12x16,1.00000000,7,3284.34950983,32.84349510,1.80996854,0.00000000,0.55518664,0.03300000
corridor,100,13021,kmeans_grid,0.84000000,5,8570.26542817,85.70265428,0.00000000,0.16000000,0.63764358,0.00000000
corridor,100,13021,gno,1.00000000,10,5760.80162121,57.60801621,22.64237123,0.00000000,0.80330347,0.00100000
corridor,100,13021,alns_no_refine,1.00000000,7,7852.27181728,78.52271817,25.39235505,0.00000000,0.83866230,0.00400000
corridor,100,13021,fixed_gno_refine,1.00000000,10,6904.25732929,69.04257329,21.97040200,0.00000000,0.82823136,0.00600000
corridor,100,13021,alns_sca_lite,1.00000000,6,9915.13730994,99.15137310,25.49566513,0.00000000,0.80108195,0.00800000
corridor,100,13021,pso_low_3x4,1.00000000,6,2875.88434971,28.75884350,1.66984128,0.00000000,0.62861518,0.00300000
corridor,100,13021,pso_mid_6x8,1.00000000,6,3024.45492165,30.24454922,1.09179560,0.00000000,0.52123054,0.00800000
corridor,100,13021,pso_high_12x16,1.00000000,6,4938.73589887,49.38735899,3.32585933,0.00000000,0.43460060,0.02900000
corridor,100,13022,kmeans_grid,0.92000000,5,9847.83425885,98.47834259,0.00000000,0.08000000,0.77051186,0.00100000
corridor,100,13022,gno,1.00000000,10,5954.91807589,59.54918076,23.97985531,0.00000000,0.80622097,0.00000000
corridor,100,13022,alns_no_refine,1.00000000,6,7439.76256168,74.39762562,20.26269782,0.00000000,0.68908431,0.00400000
corridor,100,13022,fixed_gno_refine,1.00000000,10,6441.28406262,64.41284063,22.30694939,0.00000000,0.81735509,0.00700000
corridor,100,13022,alns_sca_lite,1.00000000,6,9475.55312925,94.75553129,23.67710074,0.00000000,0.83432661,0.00900000
corridor,100,13022,pso_low_3x4,1.00000000,6,2559.51041056,25.59510411,0.96122439,0.00000000,0.47011592,0.00200000
corridor,100,13022,pso_mid_6x8,1.00000000,6,3729.83286011,37.29832860,1.16607176,0.00000000,0.50949052,0.01000000
corridor,100,13022,pso_high_12x16,1.00000000,6,5453.91122739,54.53911227,14.21764658,0.00000000,0.71296815,0.04200000
corridor,100,13023,kmeans_grid,0.95000000,5,10441.87993199,104.41879932,0.00000000,0.05000000,0.79850033,0.00100000
corridor,100,13023,gno,1.00000000,10,6171.63928146,61.71639281,22.70782521,0.00000000,0.82363264,0.00000000
corridor,100,13023,alns_no_refine,1.00000000,7,6610.22410735,66.10224107,20.19560675,0.00000000,0.79771054,0.00400000
corridor,100,13023,fixed_gno_refine,1.00000000,10,7570.36519195,75.70365192,28.80999222,0.00000000,0.86402850,0.00600000
corridor,100,13023,alns_sca_lite,1.00000000,7,8639.03061001,86.39030610,23.19998459,0.00000000,0.83672260,0.01000000
corridor,100,13023,pso_low_3x4,1.00000000,7,3315.95660672,33.15956607,2.70737300,0.00000000,0.74114861,0.00300000
corridor,100,13023,pso_mid_6x8,1.00000000,7,3539.58787376,35.39587874,1.15200865,0.00000000,0.55451226,0.00900000
corridor,100,13023,pso_high_12x16,1.00000000,7,3081.15451615,30.81154516,2.64926950,0.00000000,0.58566856,0.03900000
corridor,100,13024,kmeans_grid,0.95000000,5,10043.82831746,100.43828317,0.00000000,0.05000000,0.78539100,0.00100000
corridor,100,13024,gno,1.00000000,10,5321.23815695,53.21238157,20.20220263,0.00000000,0.79517663,0.00000000
corridor,100,13024,alns_no_refine,1.00000000,6,7184.98961644,71.84989616,20.26050468,0.00000000,0.71316990,0.00400000
corridor,100,13024,fixed_gno_refine,1.00000000,10,6129.84685746,61.29846857,24.83976669,0.00000000,0.80423447,0.00600000
corridor,100,13024,alns_sca_lite,1.00000000,6,9598.57199546,95.98571995,24.91242825,0.00000000,0.82136231,0.00800000
corridor,100,13024,pso_low_3x4,0.98000000,6,2723.83832297,27.23838323,0.65074493,0.02000000,0.48411068,0.00200000
corridor,100,13024,pso_mid_6x8,1.00000000,6,2613.87701199,26.13877012,1.37938878,0.00000000,0.44553401,0.00800000
corridor,100,13024,pso_high_12x16,1.00000000,6,3300.27997876,33.00279979,2.29096188,0.00000000,0.55602334,0.02900000
corridor,100,13025,kmeans_grid,0.95000000,5,9922.28563551,99.22285636,0.00000000,0.05000000,0.74845928,0.00100000
corridor,100,13025,gno,1.00000000,10,5634.62625938,56.34626259,18.98153778,0.00000000,0.79092893,0.00000000
corridor,100,13025,alns_no_refine,1.00000000,6,7712.51688822,77.12516888,24.87439666,0.00000000,0.80275055,0.00400000
corridor,100,13025,fixed_gno_refine,1.00000000,10,6166.43212505,61.66432125,24.83073331,0.00000000,0.83395183,0.00600000
corridor,100,13025,alns_sca_lite,1.00000000,6,9438.71819307,94.38718193,22.08456079,0.00000000,0.80987986,0.00900000
corridor,100,13025,pso_low_3x4,1.00000000,6,1771.31389341,17.71313893,1.52466585,0.00000000,0.50198439,0.00300000
corridor,100,13025,pso_mid_6x8,1.00000000,6,3764.18442119,37.64184421,2.71234511,0.00000000,0.70042251,0.01000000
corridor,100,13025,pso_high_12x16,1.00000000,6,3449.78077309,34.49780773,1.13160533,0.00000000,0.30294631,0.02800000
corridor,100,13026,kmeans_grid,0.92000000,5,9277.12424409,92.77124244,0.00000000,0.08000000,0.73628611,0.00100000
corridor,100,13026,gno,1.00000000,10,5952.58357160,59.52583572,19.51774605,0.00000000,0.76338271,0.00100000
corridor,100,13026,alns_no_refine,1.00000000,7,8273.18495815,82.73184958,23.57319340,0.00000000,0.78547589,0.00500000
corridor,100,13026,fixed_gno_refine,1.00000000,10,7039.86865546,70.39868655,26.54834107,0.00000000,0.85146738,0.00600000
corridor,100,13026,alns_sca_lite,1.00000000,6,8707.80131762,87.07801318,23.84301745,0.00000000,0.80473590,0.00900000
corridor,100,13026,pso_low_3x4,0.99000000,6,1970.66349011,19.70663490,1.52718129,0.01000000,0.66896421,0.00200000
corridor,100,13026,pso_mid_6x8,1.00000000,6,4117.38754218,41.17387542,2.26881765,0.00000000,0.47070523,0.01000000
corridor,100,13026,pso_high_12x16,1.00000000,6,3291.98193403,32.91981934,0.80760092,0.00000000,0.50595275,0.03400000
corridor,100,13027,kmeans_grid,0.96000000,5,10654.30139416,106.54301394,1.41581988,0.04000000,0.79860958,0.00100000
corridor,100,13027,gno,1.00000000,10,6912.66668443,69.12666684,20.11233383,0.00000000,0.82081773,0.00000000
corridor,100,13027,alns_no_refine,1.00000000,6,9888.59586169,98.88595862,23.40888140,0.00000000,0.81217851,0.00400000
corridor,100,13027,fixed_gno_refine,1.00000000,10,7981.24642580,79.81246426,25.70394896,0.00000000,0.85206028,0.00600000
corridor,100,13027,alns_sca_lite,1.00000000,6,10820.30848902,108.20308489,27.37248216,0.00000000,0.84844047,0.00800000
corridor,100,13027,pso_low_3x4,1.00000000,6,2729.29567495,27.29295675,1.74267378,0.00000000,0.58989734,0.00200000
corridor,100,13027,pso_mid_6x8,1.00000000,6,3528.56275365,35.28562754,3.25914589,0.00000000,0.69012311,0.00800000
corridor,100,13027,pso_high_12x16,1.00000000,6,4577.06152032,45.77061520,11.46525283,0.00000000,0.72514196,0.03700000
corridor,100,13028,kmeans_grid,0.95000000,5,9774.29555557,97.74295556,0.00000000,0.05000000,0.76916252,0.00100000
corridor,100,13028,gno,1.00000000,10,5959.08642960,59.59086430,18.65524681,0.00000000,0.74871959,0.00000000
corridor,100,13028,alns_no_refine,1.00000000,5,7934.19839725,79.34198397,19.03864822,0.00000000,0.73591576,0.00400000
corridor,100,13028,fixed_gno_refine,1.00000000,10,7132.16532378,71.32165324,23.77880148,0.00000000,0.84191203,0.00600000
corridor,100,13028,alns_sca_lite,1.00000000,7,9332.03565472,93.32035655,24.94754503,0.00000000,0.84779715,0.00900000
corridor,100,13028,pso_low_3x4,1.00000000,7,3313.87865463,33.13878655,1.59099908,0.00000000,0.59963278,0.00200000
corridor,100,13028,pso_mid_6x8,1.00000000,7,3829.74552275,38.29745523,1.47232804,0.00000000,0.58977477,0.01100000
corridor,100,13028,pso_high_12x16,1.00000000,7,4710.50452001,47.10504520,10.74967500,0.00000000,0.59394548,0.04000000
corridor,100,13029,kmeans_grid,0.94000000,5,9927.15027446,99.27150274,0.00000000,0.06000000,0.78805361,0.00100000
corridor,100,13029,gno,1.00000000,10,5698.35664482,56.98356645,22.51260189,0.00000000,0.85265324,0.00000000
corridor,100,13029,alns_no_refine,1.00000000,7,8584.94062968,85.84940630,22.99826620,0.00000000,0.82695752,0.00400000
corridor,100,13029,fixed_gno_refine,1.00000000,10,6004.83735955,60.04837360,24.83968467,0.00000000,0.88536706,0.00600000
corridor,100,13029,alns_sca_lite,1.00000000,6,9919.09313568,99.19093136,23.64196344,0.00000000,0.84246567,0.00700000
corridor,100,13029,pso_low_3x4,0.98000000,6,3273.89232158,32.73892322,0.77548517,0.02000000,0.56318763,0.00200000
corridor,100,13029,pso_mid_6x8,1.00000000,6,3489.72166412,34.89721664,0.84459460,0.00000000,0.54971727,0.00700000
